rental_id,customer_id,gear_type,gear_id,daily_fee,rental_date,rental_duration,return_date,condition_before,condition_after,rental_fee
0c7388a3-0388-4cd7-b6d1-0c8afdc1c306,83b99adb-87c6-47e6-a322-b63f8e4eee53,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,2,2024-09-25 11:36:14,Good,Worn,30.0
c4c17e0a-ab0c-4053-9e82-72287d06ad73,c52b5e0f-3db7-4826-af50-27cb448c3cd5,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,7,2024-09-30 11:36:14,Fair,Good,105.0
6652b6ed-b48b-4b3b-b5e9-3e781f0ed62f,ecc03124-89cb-4d19-bbef-bb93b5ef62be,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-23 11:36:14,9,2024-10-02 11:36:14,Good,New,90.0
22f8d9ff-9b13-4925-8552-5e6d0ada84de,05109cc3-62de-400f-a86b-0f1705846064,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,7,2024-09-30 11:36:14,Worn,New,84.0
b5c4f0e3-9514-4d07-bdb9-a1dfa1f382c5,aef4f54b-367f-4ca2-a3ee-c7d74aec7835,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,1,2024-09-24 11:36:14,New,Good,11.0
1d58be68-96ad-4749-8a46-3ed4098f240f,d5f5ec97-a8e6-4779-8116-5a6075ee442f,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,2,2024-09-25 11:36:14,Fair,Fair,30.0
555f66f5-fea9-4d5a-853a-58024f2678d9,5a2b2300-5216-44fa-9dc0-ee6667c742ea,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,3,2024-09-26 11:36:14,Good,Fair,36.0
e236edd2-0260-4d23-ab89-43da833f9129,1fba3468-f64f-4fae-b643-7be847e7f341,Goat's Secure Harness,SKU-006,9.0,2024-09-23 11:36:14,3,2024-09-26 11:36:14,New,Fair,27.0
ce13a190-306f-472d-865c-afb94f173e43,0d5558e7-8c38-451f-86d0-bbbd2dfdb9cb,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,7,2024-09-30 11:36:14,New,New,84.0
d35b60de-b640-4795-89e2-6d27bb5d7b4b,35a6d306-e341-4aa3-96ca-f7c82fcfe8cd,Goat's Secure Harness,SKU-006,9.0,2024-09-23 11:36:14,12,2024-10-05 11:36:14,Worn,Good,108.0
80cb0fb6-af14-46ba-b9c8-e96ed6787309,d68706e6-793e-4294-a85b-04854bc7aa74,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,13,2024-10-06 11:36:14,Fair,Fair,65.0
06fda747-ef16-4ff9-8ae4-df73c86e2e4d,4b4c11a0-14f1-4109-8b5f-8135ca6d9a9e,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,14,2024-10-07 11:36:14,Good,Fair,154.0
4c3ddc76-a509-4c45-8020-42f5beb13f00,e580f0d7-fe57-4485-81d7-833456a2aa92,Goat's Secure Harness,SKU-006,9.0,2024-09-23 11:36:14,2,2024-09-25 11:36:14,Fair,New,18.0
4c44a3fe-6a24-4ffe-84ef-6b98092ceeb3,e33398b3-463f-4b29-a758-679641b2bbf3,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-23 11:36:14,5,2024-09-28 11:36:14,New,Good,50.0
f5e3b35f-e494-4e07-b785-3d924a43eae4,64ffb60f-365f-4141-ac27-567fd3c7c66a,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,2,2024-09-25 11:36:14,Worn,Worn,22.0
d5581d80-6114-45f3-a4f5-57839d131cd7,0e7b7917-b195-4916-8e5f-295e072a93c4,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,2,2024-09-25 11:36:14,Fair,Good,22.0
bb0da064-4870-47e5-ae4b-fe21368cf80d,36187484-f9a0-4820-a740-52e9c0d0c908,Otto's Adventure Rope,SKU-005,8.0,2024-09-23 11:36:14,10,2024-10-03 11:36:14,Good,Good,80.0
486035de-9e68-4ba4-a1f2-e075d89d5c01,1524da5b-465a-48e6-85d5-4ad349a798e7,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,12,2024-10-05 11:36:14,Good,Good,180.0
19d46f62-b41f-4950-8073-af177e2dbd66,7c13f11c-a6c5-42ae-bb99-f45d513585e8,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,11,2024-10-04 11:36:14,Worn,Good,165.0
fe0fcf84-8a63-4768-ab28-b1f67f11c92c,d918b5d5-bf3a-4a2f-9233-95b7e329fa58,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,14,2024-10-07 11:36:14,Worn,Worn,210.0
75eba587-c620-4e6c-8ec3-5fe24303afe8,d1bd885b-bcdc-4755-99ab-bd62ad592ab4,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,12,2024-10-05 11:36:14,Good,Good,132.0
f4196fda-a33c-42a4-b46a-72bb98609dc9,0396326e-5776-4b88-82f8-97ab02e3c949,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,1,2024-09-24 11:36:14,Good,Worn,15.0
34194909-949f-4009-bd70-f7cc4d5a6cb9,8f56d1e6-0e35-4886-80d0-e6862886466a,Goat's Secure Harness,SKU-006,9.0,2024-09-23 11:36:14,11,2024-10-04 11:36:14,Fair,New,99.0
227ad364-f338-44c5-ab08-3a5fd25150c0,8973ce6b-f6b8-4efd-994c-92f3c1bba38c,Goat's Secure Harness,SKU-006,9.0,2024-09-23 11:36:14,4,2024-09-27 11:36:14,Fair,Fair,36.0
03ba0ec7-a780-4d5d-bbd0-113265b2efbf,0b3788e6-51f6-4ff1-b6d0-88f633e5426e,Goat's Secure Harness,SKU-006,9.0,2024-09-23 11:36:14,2,2024-09-25 11:36:14,Fair,Worn,18.0
b859ffbf-0bc2-427b-aead-6389083d4a3e,5e49855c-d1ef-424f-b03f-ef9e0736790e,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,9,2024-10-02 11:36:14,New,New,108.0
ebfecb21-5573-41d7-9d8b-56148b0685eb,1b15d385-6591-4f18-9aa9-4998f3111801,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,8,2024-10-01 11:36:14,New,New,40.0
a24b8435-2ecd-4a49-b738-cbad3051fc00,2ad0766c-791a-4555-9764-23c321d93fa0,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,13,2024-10-06 11:36:14,Fair,Good,143.0
049c03a6-74ae-402a-a0dc-2f4fcea3bed7,afadd188-6ee3-4edd-b52a-36ebba0d1ac4,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,11,2024-10-04 11:36:14,Good,Fair,121.0
cabdb924-1524-41e8-be89-d6c18cc4f6ad,ab704a33-eac1-4e9c-b599-c48fe8e2d436,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-23 11:36:14,6,2024-09-29 11:36:14,Fair,New,60.0
24be8224-67a4-4b1f-9070-91560490190b,89ecd335-88f0-4b2f-8448-25988f9451bf,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,3,2024-09-26 11:36:14,Fair,Good,15.0
ffd16807-6654-400b-82d2-f15a9aca2563,d869a06d-2696-4840-8456-d61f95dafcdd,Otto's Adventure Rope,SKU-005,8.0,2024-09-23 11:36:14,10,2024-10-03 11:36:14,Worn,Worn,80.0
b3d05bce-d8ad-4a16-955e-8affddd9a68f,3685095e-861c-4c10-bcdd-98250fc48bc5,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-23 11:36:14,2,2024-09-25 11:36:14,Worn,Worn,20.0
ff8690ef-8203-4b9d-b2ec-59cadcba19b2,cfb9c27b-6b89-486d-b209-7999b2f00dc9,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,3,2024-09-26 11:36:14,Fair,Good,45.0
fd71cd12-f896-4f99-8cfe-62d93610240d,079aab93-d75f-48c3-8348-bfe30009eb19,Goat's Secure Harness,SKU-006,9.0,2024-09-23 11:36:14,2,2024-09-25 11:36:14,New,Worn,18.0
9827eebc-d5a0-4f39-8cad-78df4ea54d30,b709aa1f-dc07-401c-beb8-793a3e2ac20e,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,12,2024-10-05 11:36:14,Worn,Fair,144.0
1bb75f6e-5140-432f-810f-bec867a4d85a,89e8abf5-4fc5-40b1-9e56-46f43dbf3811,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,12,2024-10-05 11:36:14,New,New,144.0
c65bfb11-aef8-453d-9dc9-ca73da7499b2,650fccff-97e1-46c1-9061-676fcb9561f4,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,12,2024-10-05 11:36:14,Fair,Fair,132.0
fda64e86-86be-4279-885a-3b3c327e7421,d4852f7c-2c63-46b5-b139-f02e5e61e9a2,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,4,2024-09-27 11:36:14,Worn,New,60.0
32a11d4a-30e4-4c4a-a3e2-666335e8bf91,4475a0ec-f62b-4ef1-9689-5934741fb552,Otto's Adventure Rope,SKU-005,8.0,2024-09-23 11:36:14,13,2024-10-06 11:36:14,New,Fair,104.0
c62d25a5-78b8-4e47-977a-9661d8723856,33cbe314-d24f-4560-bdf0-e8d8c72d63b0,Goat's Secure Harness,SKU-006,9.0,2024-09-23 11:36:14,14,2024-10-07 11:36:14,Good,New,126.0
daf65f35-db85-4411-bf93-5834cf128fdd,d5e371b5-dee5-471b-9cc5-b6b03f4c8eb6,Goat's Secure Harness,SKU-006,9.0,2024-09-23 11:36:14,11,2024-10-04 11:36:14,Good,New,99.0
3947e4e8-1a58-4282-816c-cc0ef124032b,f62f70b0-b77d-482d-9dc1-ce489279f64a,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,9,2024-10-02 11:36:14,New,Fair,99.0
768f4fee-1f88-4fa6-906d-9b72b984f591,a803afab-21dc-452e-a10a-a3bdcc16d11e,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,6,2024-09-29 11:36:14,Fair,Worn,66.0
c2ab967f-5e47-40f5-abc5-512d33ebfd07,448601c9-2dcf-41e5-8d26-72d39ff04a72,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,3,2024-09-26 11:36:14,Fair,New,15.0
ba49d82b-32eb-452f-a714-2e00c36f6110,7e40b16d-93d2-45cb-9d86-37a4ffe29a2e,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,3,2024-09-26 11:36:14,Worn,Worn,33.0
e3bc59ba-1c2f-4610-a042-182269be743a,52b24037-4db7-4bd6-8e24-7953007cbcd3,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,9,2024-10-02 11:36:14,New,New,45.0
e2fb6b87-4b64-4ae4-81fa-10af6744dec7,89b67c4a-16ac-4526-94be-7c872a26257e,Otto's Adventure Rope,SKU-005,8.0,2024-09-23 11:36:14,13,2024-10-06 11:36:14,New,New,104.0
e6f1800e-3326-4af1-89ec-0e19e666734c,4f73c818-c19f-4424-a33c-4eda3b6062b6,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,4,2024-09-27 11:36:14,Good,Good,44.0
028bfab7-3c74-446e-be54-53bfc0589dad,376904ac-863f-4357-9694-dd83c5fdcc87,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,13,2024-10-06 11:36:14,Worn,Good,65.0
d5317119-d337-40a5-82ac-a1d37299c5e3,cdbcd782-20b9-4385-b1b7-7d10fb794229,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,4,2024-09-27 11:36:14,Worn,New,44.0
f5846cc0-bc55-4e40-a77d-4ccd96e6c838,a0075dbf-8323-4ea3-891f-96b6f71a94fa,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,7,2024-09-30 11:36:14,Fair,Good,77.0
9ef0d7e4-7f39-48c2-97ff-9de254203f80,727c9fbc-448f-4472-b8a0-06b14afc643e,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,6,2024-09-29 11:36:14,New,Worn,66.0
160904fa-f175-4861-a1f9-4e4c97aa40d6,cb94d1e1-b15a-4649-be58-02903cfb05c0,Otto's Adventure Rope,SKU-005,8.0,2024-09-23 11:36:14,1,2024-09-24 11:36:14,Fair,Fair,8.0
2fbb1134-609f-4567-952a-3be3089446fb,27024f43-e381-48e7-b5c2-77dd086f6f7f,Goat's Secure Harness,SKU-006,9.0,2024-09-23 11:36:14,3,2024-09-26 11:36:14,Fair,Good,27.0
0f213e21-227e-4fa7-80c8-06f2f4b6a62b,f8560a39-d7ce-4fc0-bd7d-af205dfa66bc,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,9,2024-10-02 11:36:14,Worn,Fair,45.0
765d93f9-e00b-41f0-a6a4-c7cd5502d695,f06f9d61-8992-4edc-ab56-bc86a94b7b8d,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,12,2024-10-05 11:36:14,Fair,Worn,144.0
f50709e9-b5bd-4adf-a87b-e78338445d90,5181858d-1423-40bd-b9e8-f08fa15650e5,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,12,2024-10-05 11:36:14,Good,Fair,180.0
ddc0fa82-1858-475d-9a7d-72f707188272,4915c4ce-b858-4f59-b7ab-087303f99d28,Goat's Secure Harness,SKU-006,9.0,2024-09-23 11:36:14,14,2024-10-07 11:36:14,Fair,Worn,126.0
a40ef74b-b636-46ba-a665-39a7a5d41781,216a065e-0695-47d2-9ce9-1ddf67637abb,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,2,2024-09-25 11:36:14,Good,Good,24.0
4742ea8f-089d-4f4c-859c-22d6d0d4c340,ef089cc7-c8d8-4f9b-8cd2-905c149bbc77,Otto's Adventure Rope,SKU-005,8.0,2024-09-23 11:36:14,3,2024-09-26 11:36:14,Good,Worn,24.0
ceeeb53e-4ce3-428a-9193-1da89e7798e8,b574c9f4-db32-48f9-b7f4-9d32cecdb927,Otto's Adventure Rope,SKU-005,8.0,2024-09-23 11:36:14,7,2024-09-30 11:36:14,New,Good,56.0
8c45a98d-6c4c-4cb1-a507-8bbf3e2e9cc3,c6229eed-34c7-430c-b1d0-8ad2c50918bc,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,9,2024-10-02 11:36:14,Worn,Worn,45.0
26c43ddb-604d-4d67-b553-8e1eb8436344,12f5e93a-1618-460c-87b2-156d3095cd97,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,8,2024-10-01 11:36:14,New,Fair,88.0
50475c69-7337-4a49-b501-9fa2c98f294a,37a9b321-0b58-49df-ac72-9431f26c56e8,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,7,2024-09-30 11:36:14,Fair,Good,35.0
8b80dbf9-7fea-49c8-b8e2-e34539cacd75,8fa737e9-147c-49d4-99ab-810bcdf70d38,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,12,2024-10-05 11:36:14,New,Good,144.0
2994f875-d364-4b7e-8400-0f2321a80d36,39f6baf3-750d-48d2-844a-55797b4018e3,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,1,2024-09-24 11:36:14,Good,Fair,12.0
447fab08-9e84-4eca-a3d6-4a0e6d038242,af9cefdf-97b5-433f-9343-c22cf2748392,Otto's Adventure Rope,SKU-005,8.0,2024-09-23 11:36:14,7,2024-09-30 11:36:14,Worn,Good,56.0
1bb10bdb-f87b-4b84-b28f-b691f5ed3239,800eef9d-3d77-4991-9fca-0c91b897e1e9,Otto's Adventure Rope,SKU-005,8.0,2024-09-23 11:36:14,2,2024-09-25 11:36:14,Fair,Good,16.0
31757081-d88b-40d1-8337-e1df96d4f832,ac0f50bd-3fc3-4b3f-90f4-a4810325a5dc,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,3,2024-09-26 11:36:14,Worn,Fair,36.0
ee7d1b7f-814d-424d-908d-52c5878916e2,d6213251-e8be-42fc-a44c-2ec754d12414,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-23 11:36:14,8,2024-10-01 11:36:14,Worn,Worn,80.0
fad7655b-e211-4f61-9131-811e03d78fb7,db0988e6-ba87-4d02-bd78-7b961ec66ccf,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,7,2024-09-30 11:36:14,Fair,Worn,35.0
d1774cc1-db74-4cf7-9fbf-a9b49846316e,7912d686-da01-4d58-a092-4d3269c211f1,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,9,2024-10-02 11:36:14,Good,New,45.0
825300b0-37c1-438c-895b-0de5c4bd5861,ec9af2d6-a6a0-4333-a98b-1ebb4da3081e,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,2,2024-09-25 11:36:14,Good,Worn,10.0
dbf6aaef-2471-46b1-b1f8-ac6c7c83aa01,119cb230-4cf1-403a-b93f-e2cf340313dc,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,2,2024-09-25 11:36:14,Fair,Worn,30.0
ba863a87-7356-408f-8736-1b77c3af7eed,1e641f0b-602a-42a4-a8f2-f3985083a4cd,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,9,2024-10-02 11:36:14,Fair,New,135.0
57f63f4a-9c02-422a-897c-389aa63ef435,58bb4732-e0c4-4f86-b96c-3745e73d9a55,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,13,2024-10-06 11:36:14,New,Worn,195.0
92e9404b-a31f-44d3-bb6c-1dda389d2224,5167a3e8-eca1-43b5-a10f-03511893cf80,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,5,2024-09-28 11:36:14,Worn,Fair,25.0
24f85361-b5ff-4bfb-a6ec-95bd82e948f2,5572c53d-3cbb-4f7a-8915-aa54a473c9d6,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-23 11:36:14,6,2024-09-29 11:36:14,Fair,Worn,60.0
4f94a6a0-1abd-49d9-b043-d87cd078666e,8c14271f-dd65-4135-98d8-a573acbdf853,Otto's Adventure Rope,SKU-005,8.0,2024-09-23 11:36:14,10,2024-10-03 11:36:14,Worn,Good,80.0
f28b9a97-ee52-4796-9db2-b1df5747fa8b,daf7cec8-b67f-4739-b84a-72d869931964,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,9,2024-10-02 11:36:14,Good,Worn,135.0
394c3976-35cc-4f1e-86ab-1b7dd4a94d39,d225ed99-b256-4912-8437-05565fe14920,Goat's Secure Harness,SKU-006,9.0,2024-09-23 11:36:14,4,2024-09-27 11:36:14,Fair,Worn,36.0
eb565ff1-a34a-41fd-a0fc-954ded039b48,9bfc85c5-3903-467b-99fd-638e56f81df6,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,7,2024-09-30 11:36:14,Fair,Fair,35.0
ed2f7ea0-959a-4ced-9f44-1da17a76e917,9aa6c43b-0acb-4cc2-b779-d8c300c80cd2,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,5,2024-09-28 11:36:14,Worn,Good,75.0
a14c01b3-2393-4579-8efa-dac21ca1d4e1,5ff1cdbd-df53-416f-a8df-cdf446576707,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,13,2024-10-06 11:36:14,New,New,156.0
995cc841-445c-4a38-ac66-7da4de7bc7f5,e175f44f-f32b-40d2-9f4f-76503f6772a6,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,13,2024-10-06 11:36:14,New,Worn,65.0
1619438a-00c0-46c6-8edd-5f4c04885580,628a9739-909e-4a1c-8d3b-8bdbf436f2ec,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,9,2024-10-02 11:36:14,Good,Worn,99.0
6aaea796-e7fb-45d2-8b00-e68772caf534,fa84fb6d-d00d-4395-916f-1c51a0e88ef5,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,11,2024-10-04 11:36:14,Worn,Fair,165.0
eaf026b5-2b7d-4a22-ae6f-c74ff95c26b7,92734717-930d-4d3d-acf9-b0076e5430b6,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,7,2024-09-30 11:36:14,Good,Worn,35.0
e71188e9-52aa-404d-a2f8-56542a595a0e,98b44de1-e0f6-4ae3-8047-bc10bd4c339d,Otto's Adventure Rope,SKU-005,8.0,2024-09-23 11:36:14,2,2024-09-25 11:36:14,Good,Fair,16.0
69f80bc1-073e-4d43-82a5-2e05a972cd93,992730e1-d292-499c-891a-823e90f4b0be,Goat's Secure Harness,SKU-006,9.0,2024-09-23 11:36:14,8,2024-10-01 11:36:14,Worn,New,72.0
19674cea-8785-4c6c-aa2a-8b4753246c3d,101dd1a6-1bba-4799-b10f-fbd1b74d8bc1,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,14,2024-10-07 11:36:14,Fair,Worn,154.0
c53a53ac-c7b6-4c92-8153-5ab30ad2367b,aa075467-7616-4dac-8ecf-769a260272d4,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,4,2024-09-27 11:36:14,Good,Good,48.0
3fb4ee57-0237-4498-9cac-aa91f078cf3a,1f5d94cf-44fa-4314-913b-ef1516d1f4a7,Otto's Cozy Tent,SKU-001,15.0,2024-09-23 11:36:14,5,2024-09-28 11:36:14,Fair,Worn,75.0
9839b3a8-a036-48c6-9d8b-7e087ee086ba,0490c0cb-d604-4233-9e6e-79ce3231570f,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,8,2024-10-01 11:36:14,New,Fair,88.0
7b66af15-e2ff-4d23-8b2d-153b61b7a92d,669fa63b-478d-4b1e-913e-b408ec6e6db7,Otto's Adventure Rope,SKU-005,8.0,2024-09-23 11:36:14,1,2024-09-24 11:36:14,New,Fair,8.0
77ddfc3b-e844-4df0-9429-edb553929e27,f47e9ec8-55a1-4458-bcd9-1d0877bda796,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-23 11:36:14,4,2024-09-27 11:36:14,Good,Good,40.0
8d3bc03f-ca7f-4d65-906e-306393094282,8d2873f0-0406-4fcb-a15d-6b61e453522b,Otto's Adventure Rope,SKU-005,8.0,2024-09-23 11:36:14,9,2024-10-02 11:36:14,Worn,Good,72.0
5c95de49-a1d1-4e10-8596-fef5ca650cdc,bc8ee990-03c0-4cf0-aa75-40f73c0cba34,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,8,2024-10-01 11:36:14,Good,Good,88.0
06b3f951-d930-46b7-9f07-b197524ae2ea,e771a4b0-7ad4-4ef7-9e6d-7cf4454c0902,Otto's Adventure Rope,SKU-005,8.0,2024-09-23 11:36:14,10,2024-10-03 11:36:14,Good,Good,80.0
7912eb7d-22aa-40cd-af5b-0895f9e4fbfc,8a0194d6-9f99-4c52-9b35-8a1a5fc22543,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,1,2024-09-24 11:36:14,Fair,Good,11.0
d13d0a14-2f73-4104-86e6-eee5b37968a5,db8d8041-6f41-4fc9-8c94-725fed49a3f6,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-23 11:36:14,12,2024-10-05 11:36:14,New,Fair,120.0
2264a284-95a4-4aa2-9171-a5790a8dcfe4,e9560db1-5c42-4eab-8a9e-0f904206ae2b,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,4,2024-09-27 11:36:14,Fair,Worn,48.0
6b773a6a-f20e-4e34-a38b-fbc1ffe2d819,170213c1-e713-4f58-a112-c00af73c627c,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,1,2024-09-24 11:36:14,New,Fair,11.0
83fb0317-575e-42ac-9ad2-50fcb26d8cbd,4e91f26a-2936-4ac5-ae0c-7dacd61ffae8,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-23 11:36:14,6,2024-09-29 11:36:14,Good,Worn,60.0
a08edf95-c31b-480e-a63f-d0a3fb86937f,0a477600-a6d2-4061-bcdb-bac76e5dbd6b,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,5,2024-09-28 11:36:14,New,Fair,25.0
766bcada-d670-44d3-89cb-753ea7ed3de9,fb674da5-e6dc-44e4-a537-6d509c374e76,Goat's Secure Harness,SKU-006,9.0,2024-09-23 11:36:14,11,2024-10-04 11:36:14,New,New,99.0
bed286df-ca0b-4787-8ba7-2833300585c1,7b57d0b9-a5b3-42d2-9a1d-54f828a8d5e2,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,1,2024-09-24 11:36:14,Good,New,11.0
5a46aab6-eb03-46b0-811e-dea283ff6dde,55bedf26-0f65-4cee-8787-cd4312c2d46c,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,14,2024-10-07 11:36:14,Fair,Worn,154.0
42c4607b-a6ee-49c1-86cd-754848ddd6a0,abf52408-2572-461e-8dcd-a8c8c4da99d9,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,4,2024-09-27 11:36:14,Good,Worn,48.0
cfb182da-11bc-4441-95f3-ca1ee8de3d0a,78fed523-09ab-4642-949d-512bc86851d1,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-23 11:36:14,13,2024-10-06 11:36:14,New,Good,130.0
32c3b1f2-8bea-4905-8147-e795b4045af2,10ad8fbd-83c4-473e-b31d-c7db45f0d1ac,Otto's Adventure Rope,SKU-005,8.0,2024-09-23 11:36:14,14,2024-10-07 11:36:14,Fair,New,112.0
783b8961-2efa-49fe-acc7-a5a1dd9bc316,22846fcf-357b-411f-a4b8-a358860870bd,Goat's Secure Harness,SKU-006,9.0,2024-09-23 11:36:14,7,2024-09-30 11:36:14,Fair,New,63.0
978c9122-ec1c-4ea6-b829-bdd68070b982,7bfdd06a-503b-40cd-9e5f-33d36db4b6ab,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,14,2024-10-07 11:36:14,Good,Worn,168.0
7dd04c7d-746d-4417-9bd7-11ce82e88e2a,ed9e6ce4-6e24-467f-8d1c-8865d4b1a3d5,Goat's Warm Sleeping Bag,SKU-004,12.0,2024-09-23 11:36:14,4,2024-09-27 11:36:14,Fair,Fair,48.0
7dd85f0e-6f33-45d2-83ed-fb753813909b,81f1fdcf-9c31-4ac8-82c3-5a3dd5a8827c,Mountain Goat Ice Axe,SKU-002,10.0,2024-09-23 11:36:14,12,2024-10-05 11:36:14,New,Fair,120.0
3d1dd9a2-9f86-4199-8e79-8ccde2b0cccc,5eadfb8a-e950-4179-89c9-3669caa6da7b,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,1,2024-09-24 11:36:14,Good,Worn,11.0
871e5d00-5a9d-4f76-962d-214e90ed8f18,e68124dc-b38e-446a-a4ad-a7c828a43682,Otto's Climbing Crampons,SKU-007,11.0,2024-09-23 11:36:14,9,2024-10-02 11:36:14,Worn,Worn,99.0
4aa34869-6b1a-46ea-9d26-99520bffcfcb,56b0d096-fd20-450e-a79f-298ae5ac9305,Otto's Safety Helmet,SKU-003,5.0,2024-09-23 11:36:14,5,2024-09-28 11:36:14,Worn,New,25.0
6f4827e7-6140-44ec-8f30-f654869a6f59,1ab5cf3b-b6f8-4f09-8d4f-2e9540843d2d,Otto's Adventure Rope,SKU-005,8.0,2024-09-23 11:36:14,5,2024-09-28 11:36:14,New,Worn,40.0
