expedition_id,climber_id,summit_reached,summit_date,climb_duration,incident_reported,expedition_success
ff7416bf-480e-4f5e-b570-51a6de6b641f,98b44de1-e0f6-4ae3-8047-bc10bd4c339d,True,2024-10-15 11:36:14.824336,5.2,True,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,2c705fc1-51ee-4fef-b73b-0967fc02a081,False,,0.0,True,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,992730e1-d292-499c-891a-823e90f4b0be,False,,0.0,False,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,101dd1a6-1bba-4799-b10f-fbd1b74d8bc1,True,2024-10-09 11:36:14.824370,5.0,True,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,aa075467-7616-4dac-8ecf-769a260272d4,True,2024-10-10 11:36:14.824390,5.3,False,True
ff7416bf-480e-4f5e-b570-51a6de6b641f,1f5d94cf-44fa-4314-913b-ef1516d1f4a7,True,2024-10-09 11:36:14.824408,6.2,False,True
ff7416bf-480e-4f5e-b570-51a6de6b641f,adf69c13-7ef4-4066-a4a3-58b402363d9e,True,2024-10-12 11:36:14.824417,9.6,True,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,0490c0cb-d604-4233-9e6e-79ce3231570f,True,2024-10-17 11:36:14.824423,3.3,True,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,669fa63b-478d-4b1e-913e-b408ec6e6db7,True,2024-10-10 11:36:14.824436,2.8,True,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,f47e9ec8-55a1-4458-bcd9-1d0877bda796,True,2024-10-18 11:36:14.824453,5.2,True,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,3ae78bea-d7ec-4fcd-bda5-fa996e21567f,False,,0.0,False,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,8d2873f0-0406-4fcb-a15d-6b61e453522b,True,2024-10-16 11:36:14.824475,2.1,False,True
ff7416bf-480e-4f5e-b570-51a6de6b641f,bb5494ba-7138-45d9-8f46-bff04759567c,False,,0.0,True,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,bc8ee990-03c0-4cf0-aa75-40f73c0cba34,True,2024-10-15 11:36:14.824502,9.3,True,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,e771a4b0-7ad4-4ef7-9e6d-7cf4454c0902,False,,0.0,False,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,30974639-9b6c-4702-88a1-b0328ff9f871,False,,0.0,False,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,afab9284-f55c-4db6-ba9b-51f9538204f1,False,,0.0,False,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,8a0194d6-9f99-4c52-9b35-8a1a5fc22543,False,,0.0,True,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,c7f11816-fd4c-4b55-8c39-6375f3f1660d,False,,0.0,True,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,db8d8041-6f41-4fc9-8c94-725fed49a3f6,True,2024-10-13 11:36:14.824544,9.8,False,True
ff7416bf-480e-4f5e-b570-51a6de6b641f,8ab7044a-ae05-4acc-9baa-0de3040c3cf9,False,,0.0,True,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,e9560db1-5c42-4eab-8a9e-0f904206ae2b,True,2024-10-09 11:36:14.824566,3.7,True,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,170213c1-e713-4f58-a112-c00af73c627c,True,2024-10-18 11:36:14.824575,1.6,False,True
ff7416bf-480e-4f5e-b570-51a6de6b641f,417693e8-d9e5-4fe5-961e-df77363184b7,True,2024-10-15 11:36:14.824594,9.6,True,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,80a65bca-3060-4216-b15e-056aba416cd8,True,2024-10-17 11:36:14.824604,6.5,False,True
ff7416bf-480e-4f5e-b570-51a6de6b641f,4e91f26a-2936-4ac5-ae0c-7dacd61ffae8,False,,0.0,False,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,d0710d24-83a6-4cb4-aa6e-3f7a5055daf5,True,2024-10-12 11:36:14.824634,2.3,True,False
ff7416bf-480e-4f5e-b570-51a6de6b641f,0a477600-a6d2-4061-bcdb-bac76e5dbd6b,True,2024-10-10 11:36:14.824649,4.6,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,c5123152-9b2f-4bd5-9a35-a54ed93b224b,True,2024-10-12 11:36:14.824663,8.3,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,fb674da5-e6dc-44e4-a537-6d509c374e76,True,2024-10-14 11:36:14.824679,7.9,False,True
b1faaa33-0d07-4385-9265-1cfb87a39508,7b57d0b9-a5b3-42d2-9a1d-54f828a8d5e2,True,2024-10-10 11:36:14.824688,4.4,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,55bedf26-0f65-4cee-8787-cd4312c2d46c,False,,0.0,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,abf52408-2572-461e-8dcd-a8c8c4da99d9,False,,0.0,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,78fed523-09ab-4642-949d-512bc86851d1,True,2024-10-16 11:36:14.824732,4.3,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,10ad8fbd-83c4-473e-b31d-c7db45f0d1ac,True,2024-10-11 11:36:14.824742,7.3,False,True
b1faaa33-0d07-4385-9265-1cfb87a39508,22846fcf-357b-411f-a4b8-a358860870bd,True,2024-10-11 11:36:14.824758,4.5,False,True
b1faaa33-0d07-4385-9265-1cfb87a39508,7bfdd06a-503b-40cd-9e5f-33d36db4b6ab,True,2024-10-12 11:36:14.824767,3.8,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,8f2939f6-6b82-4c8b-a2a3-2b419b8f832c,True,2024-10-16 11:36:14.824780,4.6,False,True
b1faaa33-0d07-4385-9265-1cfb87a39508,ed9e6ce4-6e24-467f-8d1c-8865d4b1a3d5,True,2024-10-12 11:36:14.824790,4.4,False,True
b1faaa33-0d07-4385-9265-1cfb87a39508,81f1fdcf-9c31-4ac8-82c3-5a3dd5a8827c,True,2024-10-09 11:36:14.824805,4.4,False,True
b1faaa33-0d07-4385-9265-1cfb87a39508,e3320143-e1c3-420d-8825-ecd658933856,True,2024-10-11 11:36:14.824823,6.4,False,True
b1faaa33-0d07-4385-9265-1cfb87a39508,5eadfb8a-e950-4179-89c9-3669caa6da7b,True,2024-10-09 11:36:14.824832,1.2,False,True
b1faaa33-0d07-4385-9265-1cfb87a39508,e68124dc-b38e-446a-a4ad-a7c828a43682,True,2024-10-10 11:36:14.824846,6.2,False,True
b1faaa33-0d07-4385-9265-1cfb87a39508,56b0d096-fd20-450e-a79f-298ae5ac9305,False,,0.0,False,False
b1faaa33-0d07-4385-9265-1cfb87a39508,1ab5cf3b-b6f8-4f09-8d4f-2e9540843d2d,True,2024-10-15 11:36:14.824879,6.4,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,3d21d1a4-febc-439b-a229-e93a383bee1c,True,2024-10-09 11:36:14.824892,1.9,False,True
b1faaa33-0d07-4385-9265-1cfb87a39508,eed92d60-d8c8-4079-8b3a-690f17361002,True,2024-10-11 11:36:14.824906,8.9,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,bd9045fa-9f83-4085-8442-376f7d778b25,False,,0.0,False,False
b1faaa33-0d07-4385-9265-1cfb87a39508,5702b21d-0d8c-4472-a9ce-a27c93b2f489,True,2024-10-15 11:36:14.824922,5.7,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,9bcc3aca-50bb-4c47-9681-2d117088e1b4,False,,0.0,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,a01280a9-99b9-4954-840d-d63f63461e26,True,2024-10-15 11:36:14.824947,1.4,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,a1e40cfa-6e91-4aee-8310-bfd03058e0ee,True,2024-10-14 11:36:14.824953,6.4,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,674811ac-8fb6-409a-89bb-b3c8cc5e78a0,True,2024-10-13 11:36:14.824967,4.7,False,True
b1faaa33-0d07-4385-9265-1cfb87a39508,f093ca65-6763-4f6c-bc2c-cf5ea6579231,True,2024-10-17 11:36:14.824983,5.7,False,True
b1faaa33-0d07-4385-9265-1cfb87a39508,bd4a135e-78f0-4a75-b962-05b75b381358,True,2024-10-09 11:36:14.824997,1.7,False,True
b1faaa33-0d07-4385-9265-1cfb87a39508,9e9b69be-6be9-4d86-a07a-dfb61c289e8f,True,2024-10-16 11:36:14.825006,3.3,False,True
b1faaa33-0d07-4385-9265-1cfb87a39508,5e57c8b5-20f2-4600-95fe-e8adaf13dcd0,False,,0.0,False,False
b1faaa33-0d07-4385-9265-1cfb87a39508,8c2a6de2-a575-44fe-b166-82ca4c8175cc,True,2024-10-10 11:36:14.825035,2.0,False,True
b1faaa33-0d07-4385-9265-1cfb87a39508,22d1b831-0efd-49d1-8b4b-11d6ec146c91,False,,0.0,False,False
b1faaa33-0d07-4385-9265-1cfb87a39508,b4b64651-3d6a-446c-b510-89f73d68b3f4,True,2024-10-13 11:36:14.825065,8.6,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,fecab696-b08f-4d8e-a72e-5150aeb05d14,True,2024-10-15 11:36:14.825078,3.1,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,2490c62e-dce3-4777-bb8e-0c74c116c10a,True,2024-10-18 11:36:14.825092,9.6,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,6e9d0ef6-16d6-4c6e-bd5c-c5d51f3b24f9,True,2024-10-15 11:36:14.825105,2.0,True,False
b1faaa33-0d07-4385-9265-1cfb87a39508,b006add6-f1c2-4bb0-b6ad-c83b0a5a214d,True,2024-10-14 11:36:14.825116,2.1,False,True
b1faaa33-0d07-4385-9265-1cfb87a39508,f92b64c9-d9fc-4211-8542-321ee03c4c62,True,2024-10-11 11:36:14.825126,7.3,True,False
efe9dfb2-510b-4dd1-ae05-a53ca4024642,a9c9ccc1-33a3-495f-ad0b-0d489199c913,True,2024-10-09 11:36:14.825141,9.8,True,False
efe9dfb2-510b-4dd1-ae05-a53ca4024642,7fba14ee-557f-481e-a965-415bb6d3a510,True,2024-10-13 11:36:14.825147,5.3,False,True
efe9dfb2-510b-4dd1-ae05-a53ca4024642,a2357538-85b1-430b-8650-7bf13f5f63bc,True,2024-10-09 11:36:14.825160,6.9,True,False
efe9dfb2-510b-4dd1-ae05-a53ca4024642,dd101ce6-c023-499b-bcac-68bb29796f5d,True,2024-10-13 11:36:14.825174,1.6,True,False
efe9dfb2-510b-4dd1-ae05-a53ca4024642,e7726cdd-7350-44b7-9b5d-5b667e064f14,False,,0.0,False,False
efe9dfb2-510b-4dd1-ae05-a53ca4024642,3eae1c94-3ea9-4b7f-b849-1a030edef5af,True,2024-10-14 11:36:14.825192,9.5,False,True
efe9dfb2-510b-4dd1-ae05-a53ca4024642,5e3840e3-733a-48fc-8f89-e6f66c9abbe6,True,2024-10-11 11:36:14.825224,9.0,False,True
efe9dfb2-510b-4dd1-ae05-a53ca4024642,30fd61e4-52b1-43b1-b63c-b9080c0a09d6,True,2024-10-13 11:36:14.825234,5.9,False,True
efe9dfb2-510b-4dd1-ae05-a53ca4024642,f4752f35-3ab3-43b5-a61e-5ad437715228,False,,0.0,True,False
efe9dfb2-510b-4dd1-ae05-a53ca4024642,443ea1cc-4107-4342-938c-214b7f4c30c6,False,,0.0,True,False
efe9dfb2-510b-4dd1-ae05-a53ca4024642,4ab5d525-18c3-4721-a7c8-610bb670f45d,True,2024-10-13 11:36:14.825267,7.9,True,False
efe9dfb2-510b-4dd1-ae05-a53ca4024642,b78864b9-2a2c-4204-b520-902a25a146f8,True,2024-10-11 11:36:14.825276,9.0,False,True
efe9dfb2-510b-4dd1-ae05-a53ca4024642,052f5cd7-8604-4412-8f8f-3b94ca40f815,True,2024-10-15 11:36:14.825286,7.5,True,False
efe9dfb2-510b-4dd1-ae05-a53ca4024642,ee7080fc-9735-42d8-8c00-1400a78a40e0,False,,0.0,True,False
efe9dfb2-510b-4dd1-ae05-a53ca4024642,0518a622-544d-440a-b14d-017a08ab2a71,True,2024-10-11 11:36:14.825299,3.3,True,False
efe9dfb2-510b-4dd1-ae05-a53ca4024642,12dba5bc-56ab-4b84-a149-f7f2ffddb38d,True,2024-10-15 11:36:14.825308,5.0,False,True
efe9dfb2-510b-4dd1-ae05-a53ca4024642,878a8bef-9d71-4b2b-82b0-77f693c28dae,True,2024-10-15 11:36:14.825317,3.8,False,True
efe9dfb2-510b-4dd1-ae05-a53ca4024642,728fc2bb-2fd7-43d5-881f-2279d10ffe5b,True,2024-10-16 11:36:14.825330,9.5,True,False
efe9dfb2-510b-4dd1-ae05-a53ca4024642,35ed2dba-f60d-460d-be48-d0afc16a3fb3,True,2024-10-17 11:36:14.825343,7.3,True,False
efe9dfb2-510b-4dd1-ae05-a53ca4024642,e022ac3d-35f5-4c1d-aafd-39adaf204ecf,True,2024-10-11 11:36:14.825352,7.7,False,True
efe9dfb2-510b-4dd1-ae05-a53ca4024642,379a971e-286d-4344-a872-aec2739569ef,False,,0.0,True,False
7c9603c5-87a1-4236-877d-4016b2cd114c,de253264-cf80-4751-b5b0-8a015c68885d,False,,0.0,True,False
7c9603c5-87a1-4236-877d-4016b2cd114c,ca7a3d0d-e5c5-401a-9d81-fd38cd8cb533,False,,0.0,False,False
7c9603c5-87a1-4236-877d-4016b2cd114c,4db003e4-f7f6-4e5a-a3d5-3cd38ae7326a,True,2024-10-18 11:36:14.825393,5.2,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,9e452808-2f6e-4752-98ce-ee417f735530,True,2024-10-15 11:36:14.825402,4.6,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,b9d712c2-a7bd-496d-9377-cb89c786e666,False,,0.0,False,False
7c9603c5-87a1-4236-877d-4016b2cd114c,ab075d31-e179-4e6b-9686-c32c4e5634ad,True,2024-10-12 11:36:14.825432,10.0,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,09445108-5020-4a31-a9c5-162711e64bc5,True,2024-10-15 11:36:14.825438,3.5,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,193509a8-6835-41e6-8cae-d0fa5b72ebde,True,2024-10-17 11:36:14.825451,2.8,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,69aacf95-bcbf-4edb-b971-247c97550f90,True,2024-10-15 11:36:14.825464,9.1,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,4e18bc1e-8330-4b9b-ab52-bc1516427b9e,True,2024-10-10 11:36:14.825477,3.3,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,eb53c4b6-9ad0-42ba-9b3e-e1c9962af2a1,True,2024-10-15 11:36:14.825491,4.7,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,d2affbc2-b30f-4e4c-a09f-907e5a3f0313,True,2024-10-15 11:36:14.825500,6.6,True,False
7c9603c5-87a1-4236-877d-4016b2cd114c,d37bf1c3-00d6-4a0d-9c12-8db5e273aded,False,,0.0,True,False
7c9603c5-87a1-4236-877d-4016b2cd114c,5b4c7244-be3f-4e28-90b9-af96809b40ce,True,2024-10-10 11:36:14.825518,5.9,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,19199b00-00d2-4b8f-a83a-1a440d3341b6,True,2024-10-18 11:36:14.825531,9.1,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,4610fa73-15d5-465f-b863-61de0de4adbb,True,2024-10-12 11:36:14.825537,2.2,True,False
7c9603c5-87a1-4236-877d-4016b2cd114c,80a62dd1-7334-451a-8648-1fbcb44307b6,True,2024-10-17 11:36:14.825551,6.0,True,False
7c9603c5-87a1-4236-877d-4016b2cd114c,5b1c8c2c-8a98-4c1c-bae3-d684909d8033,False,,0.0,False,False
7c9603c5-87a1-4236-877d-4016b2cd114c,e52ef033-170c-4e70-a744-b53bf7b631cc,True,2024-10-10 11:36:14.825568,8.8,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,b46b0a87-84de-470a-be60-e0cd87463013,False,,0.0,True,False
7c9603c5-87a1-4236-877d-4016b2cd114c,942673cc-9b8d-462d-9bff-63009fa512af,True,2024-10-11 11:36:14.825598,7.5,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,7f93dfa9-05dc-447a-82d4-6ead5e6d4ce9,False,,0.0,False,False
7c9603c5-87a1-4236-877d-4016b2cd114c,defec240-5f96-45de-9c63-95c21efe9094,False,,0.0,False,False
7c9603c5-87a1-4236-877d-4016b2cd114c,d2b1e500-7467-442e-868b-35316b7e34b3,False,,0.0,False,False
7c9603c5-87a1-4236-877d-4016b2cd114c,6af89163-220e-482b-b7e2-dab23a8194a7,False,,0.0,True,False
7c9603c5-87a1-4236-877d-4016b2cd114c,f902bacd-dec8-4833-b171-1799c76d4673,True,2024-10-12 11:36:14.825651,7.8,True,False
7c9603c5-87a1-4236-877d-4016b2cd114c,c1acfe60-a018-4c11-8d2c-8b7e7c847ab0,True,2024-10-17 11:36:14.825666,9.7,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,a358a8c5-4e2c-454f-8705-a281ce36c9cd,False,,0.0,False,False
7c9603c5-87a1-4236-877d-4016b2cd114c,0088d7cb-7968-4c68-8c95-5dc3b8a5427b,False,,0.0,True,False
7c9603c5-87a1-4236-877d-4016b2cd114c,e5656ab2-2701-48bf-8326-d472a0de00c3,True,2024-10-17 11:36:14.825697,6.9,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,3ef1b5f1-4b43-4c2c-bc2d-38406e42183b,True,2024-10-13 11:36:14.825710,4.5,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,0b9a3cd3-6e22-4bcc-8b53-1e05c343d8fb,True,2024-10-10 11:36:14.825721,7.2,True,False
7c9603c5-87a1-4236-877d-4016b2cd114c,61bfc495-7493-40b4-a506-16df969524f6,True,2024-10-16 11:36:14.825731,9.4,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,3a923727-8a7d-44e9-9f7e-3179cdd6dd4b,True,2024-10-11 11:36:14.825740,2.3,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,b62d5fdf-5abd-4fd7-b58c-c4307a8d7bcb,True,2024-10-17 11:36:14.825753,3.6,True,False
7c9603c5-87a1-4236-877d-4016b2cd114c,6b678d65-f2aa-4c58-b66d-201aa796699c,True,2024-10-15 11:36:14.825766,6.3,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,c82c8078-095c-472b-8d56-74ef89d45808,True,2024-10-15 11:36:14.825779,6.5,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,df234807-d78f-409b-9246-165fb9a7548f,True,2024-10-10 11:36:14.825792,7.8,False,True
7c9603c5-87a1-4236-877d-4016b2cd114c,ade0434a-6cf3-48a1-b8bb-0a5a262e1288,True,2024-10-10 11:36:14.825806,7.1,True,False
7c9603c5-87a1-4236-877d-4016b2cd114c,4b7b5397-a58e-40ed-9b6e-35f9a3dfcd17,False,,0.0,True,False
7c9603c5-87a1-4236-877d-4016b2cd114c,8ac84394-6f2a-452f-9c8c-6b2002707551,True,2024-10-10 11:36:14.825827,5.2,True,False
7c9603c5-87a1-4236-877d-4016b2cd114c,325442b0-524d-41af-84dd-e6a7fde2f03b,False,,0.0,True,False
7c9603c5-87a1-4236-877d-4016b2cd114c,66537897-5b40-432c-be36-ee01cda87e33,True,2024-10-13 11:36:14.825855,3.6,False,True
69639fe5-7042-4500-bf04-af85130fe141,15d3e16a-26e4-475e-ad92-5cdd1fdc2023,True,2024-10-13 11:36:14.825869,9.8,True,False
69639fe5-7042-4500-bf04-af85130fe141,e074e5b9-3a09-4a45-90d3-ae4d4ab16975,True,2024-10-09 11:36:14.825887,9.3,False,True
69639fe5-7042-4500-bf04-af85130fe141,c0c797d9-e1ea-47c4-ad27-a52a2b462cd8,False,,0.0,False,False
69639fe5-7042-4500-bf04-af85130fe141,d292d039-4544-4267-82af-b225f2b57b3d,True,2024-10-11 11:36:14.825920,7.8,True,False
69639fe5-7042-4500-bf04-af85130fe141,2f298a9a-9ddb-4782-941c-f6afcbf6aa5a,True,2024-10-18 11:36:14.825929,9.5,False,True
69639fe5-7042-4500-bf04-af85130fe141,a1a73c14-1334-4e46-a256-d0ccdcb74823,True,2024-10-09 11:36:14.825940,9.7,False,True
69639fe5-7042-4500-bf04-af85130fe141,ad93b9cd-b2b5-42fd-a3eb-b85e142c0d82,True,2024-10-14 11:36:14.825955,4.0,False,True
69639fe5-7042-4500-bf04-af85130fe141,d7b8355c-136b-4f46-be50-2a8ced7b2ea2,True,2024-10-11 11:36:14.825974,5.3,False,True
69639fe5-7042-4500-bf04-af85130fe141,b518ee4a-0ec5-4f66-bb94-d8f0083a0a03,True,2024-10-10 11:36:14.825983,1.7,True,False
69639fe5-7042-4500-bf04-af85130fe141,2d2b2bcc-1bcb-4b29-a52c-e881a575c5c2,False,,0.0,True,False
69639fe5-7042-4500-bf04-af85130fe141,60efce1b-5100-48c0-998c-afebe486b040,True,2024-10-12 11:36:14.826005,3.8,False,True
69639fe5-7042-4500-bf04-af85130fe141,bb36f124-634b-4a73-adff-c329ed88da13,True,2024-10-16 11:36:14.826019,4.6,True,False
69639fe5-7042-4500-bf04-af85130fe141,57afda64-d40a-42ff-b2d4-4922aafda189,True,2024-10-17 11:36:14.826024,4.4,True,False
69639fe5-7042-4500-bf04-af85130fe141,26a3ac50-08f3-4ae5-b7d1-b35a8238c46b,True,2024-10-16 11:36:14.826038,7.6,True,False
69639fe5-7042-4500-bf04-af85130fe141,3846194a-b552-4c31-b69a-3873be4de0f7,False,,0.0,False,False
69639fe5-7042-4500-bf04-af85130fe141,9cf5fa83-3cb2-4365-a239-030fbdc5eeab,False,,0.0,True,False
69639fe5-7042-4500-bf04-af85130fe141,fbf32835-dad8-4f99-9749-802b75b6259f,True,2024-10-18 11:36:14.826074,8.8,False,True
69639fe5-7042-4500-bf04-af85130fe141,fc05d381-0365-4ac7-adc7-f418b89c448c,False,,0.0,True,False
69639fe5-7042-4500-bf04-af85130fe141,e6af1d92-2932-4d98-9cad-7e5052ddc687,False,,0.0,False,False
69639fe5-7042-4500-bf04-af85130fe141,82f523e8-ea95-4f20-ae8a-89a69918274e,True,2024-10-17 11:36:14.826104,4.2,True,False
69639fe5-7042-4500-bf04-af85130fe141,6379a2e2-5f08-4f7f-9975-b1a35818e82f,True,2024-10-18 11:36:14.826118,4.2,True,False
69639fe5-7042-4500-bf04-af85130fe141,f7f26cc5-d955-444f-85ce-57a3fd4b2189,True,2024-10-13 11:36:14.826145,5.6,True,False
69639fe5-7042-4500-bf04-af85130fe141,654bce75-8a63-4931-ab85-0a58989b8b9c,False,,0.0,True,False
69639fe5-7042-4500-bf04-af85130fe141,820424d3-eaad-4795-97c9-6ee3d3642de0,False,,0.0,True,False
69639fe5-7042-4500-bf04-af85130fe141,d5c77ee6-bcb5-4d48-bfbc-d2774c4fad74,True,2024-10-16 11:36:14.826167,1.6,True,False
69639fe5-7042-4500-bf04-af85130fe141,040b1006-d110-4d14-a2d1-21b6ee437205,True,2024-10-15 11:36:14.826180,2.3,True,False
69639fe5-7042-4500-bf04-af85130fe141,4c915aba-38dd-4897-a41e-da85834d4b3a,False,,0.0,True,False
69639fe5-7042-4500-bf04-af85130fe141,dd2011f9-f929-4f28-9cb7-016c407ebc25,False,,0.0,True,False
69639fe5-7042-4500-bf04-af85130fe141,42e05c9f-d356-4834-b84d-f2ee27d8bb16,False,,0.0,True,False
69639fe5-7042-4500-bf04-af85130fe141,c3ea4789-a839-43da-92ad-5aef2e70a150,False,,0.0,True,False
69639fe5-7042-4500-bf04-af85130fe141,e707d023-caad-476b-b2e7-2b342f9e2cd1,True,2024-10-14 11:36:14.826234,9.3,True,False
69639fe5-7042-4500-bf04-af85130fe141,025b50ca-1714-4324-af99-c2a47eac86b9,True,2024-10-13 11:36:14.826244,3.5,False,True
69639fe5-7042-4500-bf04-af85130fe141,95fe491b-5683-46dc-8c5c-817ccbe6d8f6,True,2024-10-10 11:36:14.826258,7.7,True,False
69639fe5-7042-4500-bf04-af85130fe141,8b856429-2ef0-458b-b27e-34fa784ad311,False,,0.0,True,False
69639fe5-7042-4500-bf04-af85130fe141,533b1371-1ab2-490f-a827-14fe33255b58,False,,0.0,False,False
69639fe5-7042-4500-bf04-af85130fe141,0f98daa6-b755-4321-b42b-1d46496fd1e9,False,,0.0,True,False
69639fe5-7042-4500-bf04-af85130fe141,18ba41f0-d2b3-4cbf-88ff-94b14ce2c334,True,2024-10-17 11:36:14.826301,9.9,False,True
69639fe5-7042-4500-bf04-af85130fe141,8c0ab63e-5c58-495b-beab-fb3a6f118f34,True,2024-10-16 11:36:14.826314,7.0,True,False
69639fe5-7042-4500-bf04-af85130fe141,b32504c9-3de1-450e-b35a-32fe2fbdb917,False,,0.0,True,False
69639fe5-7042-4500-bf04-af85130fe141,5811f8e6-1442-466e-8899-e943720e74f2,False,,0.0,False,False
69639fe5-7042-4500-bf04-af85130fe141,bbdc5880-9308-4191-9f11-2f4632b0cab5,True,2024-10-11 11:36:14.826349,4.1,False,True
69639fe5-7042-4500-bf04-af85130fe141,79713f80-f7a8-4660-bdac-41ff43a8c255,True,2024-10-15 11:36:14.826363,8.4,True,False
69639fe5-7042-4500-bf04-af85130fe141,75c1f742-d3b6-4374-b5c0-6a949852e85c,True,2024-10-10 11:36:14.826381,2.0,False,True
69639fe5-7042-4500-bf04-af85130fe141,da6a4d95-f080-4b90-b6d4-e9a79f0bb837,False,,0.0,True,False
69639fe5-7042-4500-bf04-af85130fe141,350a9530-6f98-487a-9c46-2189ad3bc080,True,2024-10-13 11:36:14.826407,3.8,False,True
69639fe5-7042-4500-bf04-af85130fe141,8b6946aa-7b09-4d7c-a66d-e6370021114e,True,2024-10-09 11:36:14.826416,5.2,False,True
a7c380ce-47a4-4eb4-93e0-14abf97edf29,41f5047d-af3e-4719-b201-008f3f9d5f50,True,2024-10-17 11:36:14.826429,2.8,False,True
a7c380ce-47a4-4eb4-93e0-14abf97edf29,d9537b29-54a3-48e2-9407-e3c61c0d6c0c,True,2024-10-17 11:36:14.826442,7.4,False,True
a7c380ce-47a4-4eb4-93e0-14abf97edf29,11e1bfed-266b-433c-b1d9-655eb6cd1371,False,,0.0,False,False
a7c380ce-47a4-4eb4-93e0-14abf97edf29,c26b0072-f8b0-4916-a66e-5bff8942eff0,False,,0.0,True,False
a7c380ce-47a4-4eb4-93e0-14abf97edf29,6870775b-ef01-419a-87c1-760aa2087739,True,2024-10-13 11:36:14.826474,5.4,False,True
a7c380ce-47a4-4eb4-93e0-14abf97edf29,1c939cb2-8f81-4486-b476-bc5d1f00b107,True,2024-10-12 11:36:14.826483,4.4,True,False
a7c380ce-47a4-4eb4-93e0-14abf97edf29,3b95e9e3-5052-4322-abb2-66ae34604db7,False,,0.0,False,False
a7c380ce-47a4-4eb4-93e0-14abf97edf29,ecccfd63-36c1-4d40-92f5-b1cecfe12ee8,False,,0.0,True,False
a7c380ce-47a4-4eb4-93e0-14abf97edf29,1a80ec76-e2fa-4ccc-b075-13c53d523ef3,True,2024-10-11 11:36:14.826515,1.6,True,False
a7c380ce-47a4-4eb4-93e0-14abf97edf29,af9d0982-44fd-4416-aef1-11dd693886c5,True,2024-10-15 11:36:14.826529,7.9,False,True
a7c380ce-47a4-4eb4-93e0-14abf97edf29,ef1e2d66-2004-4ed7-a3a9-80d5c265987d,True,2024-10-16 11:36:14.826539,4.2,False,True
a7c380ce-47a4-4eb4-93e0-14abf97edf29,897b3526-75c1-4d5e-b6b3-8df63df0727d,False,,0.0,True,False
a7c380ce-47a4-4eb4-93e0-14abf97edf29,e28d922a-f713-4f6e-a450-85ca470bfdb9,True,2024-10-16 11:36:14.826566,9.3,True,False
